query_id,timestamp,query_text,intent,num_candidates,num_used,similarity_scores,max_score,min_score,mean_score,score_range
q_1772820815_0106,2026-03-06 23:43:35,Are the shrimp dishes at this restaurant rated higher than their steak options?,general,20,4,"[0.6761676073074341, 0.6675087809562683, 0.6672579646110535, 0.6649854183197021, 0.6624354124069214, 0.6617029905319214, 0.6616417169570923, 0.659839391708374, 0.6591036319732666, 0.657867968082428, 0.6564695835113525, 0.6556610465049744, 0.6545484066009521, 0.6543918251991272, 0.6539306640625, 0.6526380777359009, 0.6522296667098999, 0.6507332921028137, 0.6502376794815063, 0.6495860815048218]",0.676168,0.649586,0.658447,0.026582
q_1772820821_0107,2026-03-06 23:43:41,Is the lunch menu at budget restaurants more affordable than dinner?,general,20,4,"[0.6612037420272827, 0.642559826374054, 0.6413509845733643, 0.6332746744155884, 0.6246609687805176, 0.6209848523139954, 0.6145205497741699, 0.6144589185714722, 0.6106402277946472, 0.6061660051345825, 0.6028647422790527, 0.6023147106170654, 0.5975806713104248, 0.5974598526954651, 0.596192479133606, 0.5953104496002197, 0.5948618650436401, 0.5946810245513916, 0.5939993858337402, 0.5933439135551453]",0.661204,0.593344,0.611921,0.06786
q_1772820827_0108,2026-03-06 23:43:47,Do higher-priced dishes get better food reviews than lower-priced options in this restaurant?,aspect,20,5,"[0.6727771162986755, 0.6678798198699951, 0.6571990251541138, 0.6521245241165161, 0.651689887046814, 0.645243227481842, 0.6374611258506775, 0.6347628831863403, 0.6336538195610046, 0.6319811940193176, 0.6307304501533508, 0.6291802525520325, 0.6281347274780273, 0.6281220316886902, 0.6279980540275574, 0.6274028420448303, 0.6270479559898376, 0.6268653869628906, 0.6264969110488892, 0.6262842416763306]",0.672777,0.626284,0.638152,0.046493
q_1772820832_0109,2026-03-06 23:43:52,Are wait times during weekday dine-in service faster compared to weekend brunch?,aspect,20,5,"[0.6825944185256958, 0.6703770160675049, 0.6542558670043945, 0.6338024139404297, 0.6262826919555664, 0.6218814253807068, 0.6208491325378418, 0.6163281202316284, 0.6147526502609253, 0.6135105490684509, 0.6102252006530762, 0.6083121299743652, 0.607483983039856, 0.6065793037414551, 0.6055022478103638, 0.6027960777282715, 0.6016506552696228, 0.6012094020843506, 0.600143551826477, 0.6001229882240295]",0.682594,0.600123,0.619933,0.082471
q_1772820837_0110,2026-03-06 23:43:57,Do family-style restaurants have better ambiance than cafes for group gatherings?,general,20,4,"[0.6158803701400757, 0.6005129814147949, 0.5874698162078857, 0.5874385833740234, 0.5873000025749207, 0.5862787961959839, 0.5855701565742493, 0.5847097039222717, 0.5825890898704529, 0.5805240869522095, 0.5802007913589478, 0.5800826549530029, 0.5800327062606812, 0.5790643692016602, 0.5759075284004211, 0.5755745768547058, 0.5747007727622986, 0.5742956399917603, 0.5736663341522217, 0.5721361637115479]",0.61588,0.572136,0.583197,0.043744
q_1772820843_0111,2026-03-06 23:44:03,Is takeout service from upscale restaurants as quick as fast food delivery in the same area?,aspect,20,5,"[0.6532418727874756, 0.6381173729896545, 0.6367865800857544, 0.6362283229827881, 0.6359261870384216, 0.6305642127990723, 0.624944269657135, 0.6230670809745789, 0.6226599216461182, 0.6175225973129272, 0.6166303753852844, 0.6163440346717834, 0.6107421517372131, 0.6104609370231628, 0.6054320335388184, 0.6053937673568726, 0.6052730083465576, 0.605140209197998, 0.6044061779975891, 0.6036858558654785]",0.653242,0.603686,0.620128,0.049556
q_1772820848_0112,2026-03-06 23:44:08,Are Upland's burgers and tenderloins better or worse than their pizza?,general,20,4,"[0.7323866486549377, 0.6839133501052856, 0.6022745370864868, 0.5992352962493896, 0.5981075763702393, 0.5923327207565308, 0.5906338691711426, 0.5900771617889404, 0.5893827080726624, 0.5887289643287659, 0.5876683592796326, 0.5872252583503723, 0.5822951793670654, 0.5811436176300049, 0.5792554616928101, 0.5775541067123413, 0.5771116018295288, 0.5756586194038391, 0.5754693150520325, 0.574629545211792]",0.732387,0.57463,0.598254,0.157757
q_1772820852_0113,2026-03-06 23:44:12,Do customers prefer Three Stars for food quality over prompt service?,aspect,20,5,"[0.6784594655036926, 0.6392703652381897, 0.637571394443512, 0.6236473321914673, 0.6215227246284485, 0.620895504951477, 0.6205565929412842, 0.620444655418396, 0.619782030582428, 0.618455171585083, 0.6175726652145386, 0.6152154207229614, 0.613893985748291, 0.6134980916976929, 0.6059678792953491, 0.6051704287528992, 0.6040242910385132, 0.603674054145813, 0.6008545160293579, 0.5999687910079956]",0.678459,0.599969,0.619022,0.078491
q_1772820856_0114,2026-03-06 23:44:16,Is Panang curry from the sister restaurant as good as the one at this hidden gem in Florissant?,general,20,4,"[0.7834905385971069, 0.6368824243545532, 0.6238710880279541, 0.6220548748970032, 0.6171838045120239, 0.6158549785614014, 0.6091770529747009, 0.6084574460983276, 0.6075876951217651, 0.606873095035553, 0.6062598824501038, 0.6048718094825745, 0.6024003624916077, 0.6019463539123535, 0.6015266180038452, 0.598673403263092, 0.5985360145568848, 0.5984705686569214, 0.5966668128967285, 0.5964653491973877]",0.783491,0.596465,0.616863,0.187025
q_1772820862_0115,2026-03-06 23:44:22,Are prices at the tire shop more affordable than parking fees at high-rated restaurants?,aspect,20,5,"[0.6021009683609009, 0.5966659784317017, 0.593969464302063, 0.583550751209259, 0.579678475856781, 0.5775125622749329, 0.575257420539856, 0.5749074220657349, 0.5719566941261292, 0.5716152191162109, 0.5688343048095703, 0.568184494972229, 0.5668958425521851, 0.5668066740036011, 0.5666223764419556, 0.5651177763938904, 0.5637907385826111, 0.5626580119132996, 0.5614578723907471, 0.5605708956718445]",0.602101,0.560571,0.573908,0.04153
q_1772820867_0116,2026-03-06 23:44:27,Are biscuit-based breakfast sandwiches at local cafes better than chain fast food?,aspect,20,5,"[0.6245810985565186, 0.6233829259872437, 0.6026709675788879, 0.5986360311508179, 0.594580888748169, 0.5941909551620483, 0.5929070115089417, 0.5917186737060547, 0.5895395278930664, 0.5892199277877808, 0.5884923934936523, 0.588238000869751, 0.585582971572876, 0.5851007699966431, 0.5825917720794678, 0.5819584131240845, 0.5817585587501526, 0.580267071723938, 0.5791693925857544, 0.5785781145095825]",0.624581,0.578578,0.591658,0.046003
q_1772820873_0117,2026-03-06 23:44:33,Is home-cooked diner food more enjoyable than a gourmet restaurant experience?,aspect,20,5,"[0.6189072132110596, 0.6174716949462891, 0.6136969327926636, 0.610200822353363, 0.6060148477554321, 0.6034404039382935, 0.6026240587234497, 0.5997543334960938, 0.5984265804290771, 0.5980761051177979, 0.5977043509483337, 0.5934923887252808, 0.5929955244064331, 0.5920005440711975, 0.5907031893730164, 0.5906551480293274, 0.5903762578964233, 0.5901602506637573, 0.5898736119270325, 0.5891153812408447]",0.618907,0.589115,0.599284,0.029792
q_1772820877_0118,2026-03-06 23:44:37,Which offers faster service: traditional diners or upscale restaurants?,aspect,20,5,"[0.5987618565559387, 0.598140299320221, 0.5975672006607056, 0.5975383520126343, 0.5961204171180725, 0.5927050113677979, 0.5876553058624268, 0.5868992805480957, 0.5855453610420227, 0.581803560256958, 0.5800653100013733, 0.5798806548118591, 0.5729078650474548, 0.5708876252174377, 0.5692044496536255, 0.5687482357025146, 0.568085789680481, 0.5670005083084106, 0.5668320059776306, 0.5662280917167664]",0.598762,0.566228,0.581629,0.032534
q_1772820882_0119,2026-03-06 23:44:42,Do larger menus result in lower ratings compared to smaller ones?,general,20,4,"[0.6369255185127258, 0.6192126274108887, 0.6128671169281006, 0.612101674079895, 0.6057106256484985, 0.6021265983581543, 0.5994091033935547, 0.5952994227409363, 0.5942978858947754, 0.5934395790100098, 0.59218430519104, 0.5921646356582642, 0.5919934511184692, 0.5909913182258606, 0.5902698040008545, 0.5875270962715149, 0.5867228507995605, 0.5850605964660645, 0.5837358832359314, 0.583209216594696]",0.636926,0.583209,0.597762,0.053716
q_1772820886_0120,2026-03-06 23:44:46,Are weekend breakfasts at brunch spots more popular than dinner options?,general,20,4,"[0.6703567504882812, 0.6600791215896606, 0.6584452390670776, 0.6356265544891357, 0.6355255246162415, 0.6239968538284302, 0.6239839792251587, 0.6190307140350342, 0.6187357902526855, 0.6176204681396484, 0.6168307065963745, 0.6156578660011292, 0.6127398014068604, 0.6100530624389648, 0.609616756439209, 0.6093500852584839, 0.6091394424438477, 0.60878586769104, 0.6042683124542236, 0.6040602922439575]",0.670357,0.60406,0.623195,0.066296
q_1772820891_0121,2026-03-06 23:44:51,Are takeout meals at Han Dynasty as flavorful as dining in?,general,20,4,"[0.7524538040161133, 0.7019479274749756, 0.6970915794372559, 0.6950638294219971, 0.686564028263092, 0.6795259118080139, 0.6753966212272644, 0.6241995096206665, 0.6202166676521301, 0.6113895177841187, 0.6098678112030029, 0.6074949502944946, 0.6023995280265808, 0.5980710983276367, 0.5967956185340881, 0.5965583324432373, 0.5959234833717346, 0.5940141081809998, 0.5920785665512085, 0.591954231262207]",0.752454,0.591954,0.63645,0.1605
q_1772820895_0122,2026-03-06 23:44:55,Does the weekend service at Beck's Cajun Cafe get slower compared to weekdays?,aspect,20,5,"[0.6224462985992432, 0.5971897840499878, 0.5968241691589355, 0.5923380851745605, 0.5908280611038208, 0.5834900140762329, 0.5774105787277222, 0.5738840103149414, 0.5714855194091797, 0.5707314014434814, 0.5700666308403015, 0.5695644021034241, 0.5687478184700012, 0.5687384605407715, 0.5682100057601929, 0.5668825507164001, 0.5648949146270752, 0.5634307265281677, 0.5622154474258423, 0.5605291724205017]",0.622446,0.560529,0.576995,0.061917
q_1772820900_0123,2026-03-06 23:45:00,Are the vegan options at this Korean restaurant more popular than non-vegan dishes?,general,20,4,"[0.6437886953353882, 0.6334596872329712, 0.6329585313796997, 0.6327220797538757, 0.6259912252426147, 0.6252179145812988, 0.6187838315963745, 0.6180378198623657, 0.6170877814292908, 0.614913284778595, 0.6112387180328369, 0.6069487929344177, 0.6045775413513184, 0.6034583449363708, 0.6028342247009277, 0.59934002161026, 0.5993021130561829, 0.5983378887176514, 0.5956655740737915, 0.5948622822761536]",0.643789,0.594862,0.613976,0.048926
q_1772820905_0124,2026-03-06 23:45:05,Is the gator sausage in the gumbo better than jambalaya at Beck's Cajun Cafe?,general,20,4,"[0.7320956587791443, 0.6303380727767944, 0.6052078008651733, 0.5928735733032227, 0.5855741500854492, 0.5831107497215271, 0.5825573205947876, 0.5807362794876099, 0.5804645419120789, 0.5777508020401001, 0.5744741559028625, 0.5744208097457886, 0.5714749693870544, 0.5707424879074097, 0.5701839923858643, 0.5697936415672302, 0.5669513940811157, 0.5646563768386841, 0.5639036893844604, 0.5638304352760315]",0.732096,0.56383,0.587057,0.168265
q_1772820911_0125,2026-03-06 23:45:11,Do chain restaurants like Mid-Atlantic offer a wider variety of dishes compared to local spots?,general,20,4,"[0.610842227935791, 0.6096866130828857, 0.6028099060058594, 0.5991036891937256, 0.5989964604377747, 0.5962124466896057, 0.596183180809021, 0.5950274467468262, 0.591242790222168, 0.5902084112167358, 0.5891557931900024, 0.5885984897613525, 0.5884785652160645, 0.5883269309997559, 0.5872423052787781, 0.5868076682090759, 0.5864441394805908, 0.5863873958587646, 0.5854458808898926, 0.5852144956588745]",0.610842,0.585214,0.593121,0.025628
q_1772820915_0126,2026-03-06 23:45:15,Is the food at breakfast spot A better than B for lunch?,aspect,20,5,"[0.6462384462356567, 0.6289969086647034, 0.6276531219482422, 0.6244979500770569, 0.6210286021232605, 0.6170586347579956, 0.6160470247268677, 0.6160058379173279, 0.6134512424468994, 0.6121675372123718, 0.6108654737472534, 0.6096327304840088, 0.6084657907485962, 0.6054152250289917, 0.6045275926589966, 0.6040632724761963, 0.6038639545440674, 0.6035448312759399, 0.6030401587486267, 0.6002384424209595]",0.646238,0.600238,0.61384,0.046
q_1772820919_0127,2026-03-06 23:45:19,Does restaurant C's service during weekdays compare to weekend service?,aspect,20,5,"[0.6680325269699097, 0.6421827077865601, 0.6420801281929016, 0.6419086456298828, 0.6363348960876465, 0.6280505061149597, 0.6268336176872253, 0.6235270500183105, 0.6195220351219177, 0.6194826364517212, 0.6183152198791504, 0.6167464852333069, 0.6115826368331909, 0.6099761724472046, 0.6033916473388672, 0.6031054854393005, 0.6028380990028381, 0.5996776223182678, 0.5987129211425781, 0.5986143350601196]",0.668033,0.598614,0.620546,0.069418
q_1772820924_0128,2026-03-06 23:45:24,Are the portions at Chick-fil-A smaller or larger compared to Greek pancake house D?,general,20,4,"[0.605717122554779, 0.6020836234092712, 0.5882284641265869, 0.5870782732963562, 0.5860260725021362, 0.5859599113464355, 0.577256977558136, 0.5755420923233032, 0.572667121887207, 0.5685487985610962, 0.5664548873901367, 0.5662314891815186, 0.5607671141624451, 0.5607218146324158, 0.5604833960533142, 0.5595318675041199, 0.5562942624092102, 0.5555064678192139, 0.5552225112915039, 0.5534573793411255]",0.605717,0.553457,0.572189,0.05226
q_1772820928_0129,2026-03-06 23:45:28,Which receives more complaints: slow service at restaurant E or overpriced menu items?,complaint,20,6,"[0.6502439379692078, 0.6486217975616455, 0.6468978524208069, 0.6455495953559875, 0.6432067155838013, 0.641767144203186, 0.6371213793754578, 0.6287389993667603, 0.625664472579956, 0.6247538924217224, 0.6238411068916321, 0.6226065158843994, 0.6217502355575562, 0.6199238300323486, 0.6158772706985474, 0.6158391833305359, 0.6154366731643677, 0.6147584915161133, 0.6138097643852234, 0.6131777167320251]",0.650244,0.613178,0.628479,0.037066
q_1772820932_0130,2026-03-06 23:45:32,Is the ambience at milk and honey F cozier than a typical fast food chain?,aspect,20,5,"[0.612006664276123, 0.6089158058166504, 0.5801922678947449, 0.5778928995132446, 0.5747418403625488, 0.572172224521637, 0.5720974206924438, 0.5702077746391296, 0.5693628787994385, 0.5687316656112671, 0.5670194029808044, 0.5667168498039246, 0.5651081800460815, 0.5636234283447266, 0.5632559061050415, 0.5630106925964355, 0.5597430467605591, 0.559330940246582, 0.5581773519515991, 0.5571601986885071]",0.612007,0.55716,0.571473,0.054846
q_1772820937_0131,2026-03-06 23:45:37,Is In-n-Out's animal style better than Fellini's Cafe's Italian cuisine?,general,20,4,"[0.6105556488037109, 0.5762175917625427, 0.5752346515655518, 0.5594722032546997, 0.558753252029419, 0.556857705116272, 0.5554264783859253, 0.5552895069122314, 0.5530867576599121, 0.5518130660057068, 0.5517469644546509, 0.5508853197097778, 0.5492786169052124, 0.5491048693656921, 0.5490384697914124, 0.5489068031311035, 0.5471920967102051, 0.546638011932373, 0.5449113845825195, 0.5437507629394531]",0.610556,0.543751,0.556708,0.066805
q_1772820943_0132,2026-03-06 23:45:43,Are larger menus at Ghini's more appealing than smaller ones at Vermicelli Bowl House?,general,20,4,"[0.6633061170578003, 0.6176355481147766, 0.6085488796234131, 0.6084919571876526, 0.6055750250816345, 0.6033457517623901, 0.6023494601249695, 0.6011455059051514, 0.6003323197364807, 0.5999464988708496, 0.5985165238380432, 0.5982266664505005, 0.5969424843788147, 0.5969255566596985, 0.5963739156723022, 0.5945435762405396, 0.5940397381782532, 0.5922192931175232, 0.5909716486930847, 0.5907313823699951]",0.663306,0.590731,0.603008,0.072575
q_1772820947_0133,2026-03-06 23:45:47,Do newer Ghini's management get better reviews than the old one?,general,20,4,"[0.5695369243621826, 0.5437040328979492, 0.5335565209388733, 0.5291495323181152, 0.5272056460380554, 0.5199527740478516, 0.5182348489761353, 0.5169268846511841, 0.5118099451065063, 0.5116395354270935, 0.5078200101852417, 0.507500946521759, 0.5074869394302368, 0.5071188807487488, 0.5063415765762329, 0.5062480568885803, 0.5046474933624268, 0.5040274262428284, 0.5038007497787476, 0.5036928653717041]",0.569537,0.503693,0.51702,0.065844
q_1772820952_0134,2026-03-06 23:45:52,Is service speed at In-n-Out comparable to Fellini's Cafe's attentiveness?,aspect,20,5,"[0.5693592429161072, 0.5633922815322876, 0.5628634691238403, 0.5573204755783081, 0.5557252764701843, 0.554643988609314, 0.5542742013931274, 0.5540357232093811, 0.5523477792739868, 0.5523048043251038, 0.550434410572052, 0.5490114688873291, 0.5489482879638672, 0.5482801795005798, 0.5481520295143127, 0.5480064749717712, 0.5475709438323975, 0.5468896627426147, 0.5463215112686157, 0.5454502105712891]",0.569359,0.54545,0.552767,0.023909
q_1772820957_0135,2026-03-06 23:45:57,Are brunch spots' breakfast rated higher than dinner at Ghini's?,general,20,4,"[0.6193982362747192, 0.6179710626602173, 0.6162664294242859, 0.6109182834625244, 0.6108651161193848, 0.6033196449279785, 0.6005262136459351, 0.5998526811599731, 0.5984084010124207, 0.5942416191101074, 0.5939726829528809, 0.5934983491897583, 0.5932058691978455, 0.5927965641021729, 0.5921729803085327, 0.5892950296401978, 0.5876542925834656, 0.5851120352745056, 0.585098147392273, 0.5850419998168945]",0.619398,0.585042,0.598481,0.034356
q_1772820963_0136,2026-03-06 23:46:03,Is Fresco's pizza better than Becca's pulled pork?,general,20,4,"[0.577731192111969, 0.5757364630699158, 0.5743654370307922, 0.5694878697395325, 0.5682568550109863, 0.5676983594894409, 0.5673431754112244, 0.5657762289047241, 0.5655454993247986, 0.5652192831039429, 0.5642175674438477, 0.5594086050987244, 0.559009850025177, 0.5577882528305054, 0.5571753978729248, 0.5562316179275513, 0.556130051612854, 0.5555852651596069, 0.5524409413337708, 0.5515226125717163]",0.577731,0.551523,0.563334,0.026209
q_1772820968_0137,2026-03-06 23:46:08,Which offers better value: Fresco's or the hotel restaurant in Review 4?,general,20,4,"[0.5943920612335205, 0.5662396550178528, 0.5657687187194824, 0.554806113243103, 0.5527232885360718, 0.55238276720047, 0.5514511466026306, 0.549248993396759, 0.5481668710708618, 0.5457935333251953, 0.5454046726226807, 0.54462069272995, 0.5444226264953613, 0.5441011786460876, 0.5432333946228027, 0.542264997959137, 0.541471004486084, 0.5413874387741089, 0.5411233901977539, 0.5410717725753784]",0.594392,0.541072,0.550504,0.05332
q_1772820973_0138,2026-03-06 23:46:13,Does the service at Becca's outperform that of the hotel bar in Review 4?,aspect,20,5,"[0.6803739070892334, 0.633216917514801, 0.6314568519592285, 0.6251474618911743, 0.6099191308021545, 0.609498918056488, 0.6092853546142578, 0.6053977012634277, 0.6042986512184143, 0.6022271513938904, 0.6002628207206726, 0.6000745892524719, 0.5959582328796387, 0.5949378609657288, 0.5945640802383423, 0.5945574045181274, 0.5941040515899658, 0.5938265919685364, 0.5907772183418274, 0.5903806686401367]",0.680374,0.590381,0.608013,0.089993
q_1772820983_0139,2026-03-06 23:46:23,Is the food quality at Fresco comparable to the delicious sides at the smokehouse (Review 6)?,aspect,20,5,"[0.6495320200920105, 0.6161987781524658, 0.6130643486976624, 0.6088065505027771, 0.6069830656051636, 0.6031055450439453, 0.603017270565033, 0.6026676297187805, 0.6010845303535461, 0.5994468927383423, 0.5982922315597534, 0.5981932282447815, 0.5968134999275208, 0.5964643955230713, 0.5962125062942505, 0.5924282670021057, 0.5916404128074646, 0.5914660692214966, 0.5903756618499756, 0.5903183221817017]",0.649532,0.590318,0.602306,0.059214
q_1772820989_0140,2026-03-06 23:46:29,Do slower wait times at Fresco balance with the faster service at Becca's (Review 2)?,aspect,20,5,"[0.5862675905227661, 0.572878897190094, 0.5712884664535522, 0.5709552764892578, 0.5687335729598999, 0.5683178305625916, 0.5675145387649536, 0.5632558465003967, 0.5631475448608398, 0.5630716681480408, 0.5599526166915894, 0.5589253902435303, 0.5582802295684814, 0.5572506189346313, 0.5569897890090942, 0.5562170743942261, 0.555612325668335, 0.555429220199585, 0.5552223920822144, 0.555090069770813]",0.586268,0.55509,0.56322,0.031178
q_1772820994_0141,2026-03-06 23:46:34,Are Indian street food dishes at this place better or worse than the Cuban options nearby?,aspect,20,5,"[0.6864931583404541, 0.6755096912384033, 0.6747524738311768, 0.6740434765815735, 0.6678049564361572, 0.6672637462615967, 0.6635901927947998, 0.663565993309021, 0.6630051136016846, 0.6555561423301697, 0.6551910638809204, 0.654960036277771, 0.6538355946540833, 0.6466825008392334, 0.6452029943466187, 0.6446565389633179, 0.6427590847015381, 0.6389371156692505, 0.6348482370376587, 0.6343141198158264]",0.686493,0.634314,0.657149,0.052179
q_1772820999_0142,2026-03-06 23:46:39,Is the quality of gnocchi with marinara superior to the baked eggplant appetizer in terms of taste?,general,20,4,"[0.656193196773529, 0.6472793817520142, 0.6345962285995483, 0.6206842064857483, 0.6188195943832397, 0.6087856292724609, 0.5933732390403748, 0.5912502408027649, 0.5911899209022522, 0.591188907623291, 0.5897905826568604, 0.5897142291069031, 0.5870208144187927, 0.5819308757781982, 0.5811582803726196, 0.5809128284454346, 0.5800754427909851, 0.5797941088676453, 0.5780541896820068, 0.5776897668838501]",0.656193,0.57769,0.598975,0.078503
q_1772821006_0143,2026-03-06 23:46:46,Do breakfast meals served all day get better ratings than lunch specials in family diners?,general,20,4,"[0.6493039131164551, 0.620543897151947, 0.6200886964797974, 0.6061310172080994, 0.5974644422531128, 0.5942039489746094, 0.5941002368927002, 0.5927432179450989, 0.5903508067131042, 0.5879628658294678, 0.5871138572692871, 0.5869947671890259, 0.5861533284187317, 0.585822343826294, 0.585330605506897, 0.5841865539550781, 0.58363938331604, 0.5827516317367554, 0.5819915533065796, 0.5816337466239929]",0.649304,0.581634,0.594926,0.06767
q_1772821010_0144,2026-03-06 23:46:50,Are small menu items at this restaurant rated higher than large menu options for variety?,general,20,4,"[0.6994935870170593, 0.6898310780525208, 0.670748233795166, 0.6678885221481323, 0.6639404296875, 0.6603761315345764, 0.6570935249328613, 0.6513322591781616, 0.6507949829101562, 0.6499714255332947, 0.6469398736953735, 0.6452593207359314, 0.645175039768219, 0.6431772708892822, 0.640501081943512, 0.6404629945755005, 0.6404157876968384, 0.6397485733032227, 0.639298677444458, 0.6380956768989563]",0.699494,0.638096,0.654027,0.061398
q_1772821016_0145,2026-03-06 23:46:56,Does the price of diner breakfast match the quality compared to expensive brunch spots?,aspect,20,5,"[0.6874831914901733, 0.6486438512802124, 0.6425926685333252, 0.6402502059936523, 0.6373187899589539, 0.6340945959091187, 0.6289228200912476, 0.6278439164161682, 0.6276237964630127, 0.6251155138015747, 0.6235746741294861, 0.6220182776451111, 0.6216797232627869, 0.6209952235221863, 0.6176356077194214, 0.6159754395484924, 0.6149929761886597, 0.6146758794784546, 0.6144919991493225, 0.613827645778656]",0.687483,0.613828,0.628988,0.073656
q_1772821020_0146,2026-03-06 23:47:00,Is the ice cream selection at Village Whiskey as extensive as Los Padres National Forest?,general,20,4,"[0.6001342535018921, 0.580038845539093, 0.5683733820915222, 0.563809871673584, 0.5616077780723572, 0.5568079948425293, 0.5556891560554504, 0.5531752705574036, 0.5416641235351562, 0.5414397716522217, 0.5413716435432434, 0.5364325046539307, 0.5359504222869873, 0.535010039806366, 0.5341216325759888, 0.5339288711547852, 0.5317395925521851, 0.5315026640892029, 0.53136146068573, 0.5307701230049133]",0.600134,0.53077,0.548246,0.069364
q_1772821025_0147,2026-03-06 23:47:05,Does the ambience of the restaurant reviewed in Review 7 compare favorably to White Rock at Lopez Lake?,aspect,20,5,"[0.5909764766693115, 0.5904476046562195, 0.5795295834541321, 0.5763519406318665, 0.5762121081352234, 0.5741602182388306, 0.5730929374694824, 0.5726767182350159, 0.5715761780738831, 0.5711490511894226, 0.5702632665634155, 0.5697512626647949, 0.5692296028137207, 0.5691533088684082, 0.5687628984451294, 0.5670939087867737, 0.5660841464996338, 0.5656322240829468, 0.5651726722717285, 0.5647247433662415]",0.590976,0.564725,0.572602,0.026252
q_1772821029_0148,2026-03-06 23:47:09,What food items are most frequently praised for their flavor in reviews?,aspect,20,5,"[0.6495007276535034, 0.635213315486908, 0.6245887875556946, 0.618282675743103, 0.6121821999549866, 0.6080348491668701, 0.6045427918434143, 0.6030864715576172, 0.6000350713729858, 0.5985062718391418, 0.5965297222137451, 0.5949825048446655, 0.5940178632736206, 0.593957245349884, 0.5934196710586548, 0.5924398899078369, 0.591488778591156, 0.5909507870674133, 0.5898174047470093, 0.5897927284240723]",0.649501,0.589793,0.604068,0.059708
q_1772821034_0149,2026-03-06 23:47:14,What common complaints do customers have about service in restaurant reviews?,complaint,20,6,"[0.6808280348777771, 0.6720013618469238, 0.6622421145439148, 0.6586095094680786, 0.6543264389038086, 0.6530900597572327, 0.650485634803772, 0.6486899852752686, 0.647514820098877, 0.6472136974334717, 0.6460396647453308, 0.6433370113372803, 0.6431630253791809, 0.639929473400116, 0.6388499736785889, 0.6381890177726746, 0.6363295316696167, 0.6340456008911133, 0.6338967084884644, 0.6329433917999268]",0.680828,0.632943,0.648086,0.047885
q_1772821041_0150,2026-03-06 23:47:21,"Which dishes receive the most mentions in negative reviews, and why?",general,20,4,"[0.6409367322921753, 0.6096944808959961, 0.6055500507354736, 0.6009262204170227, 0.5977122783660889, 0.5974760055541992, 0.594752848148346, 0.5922171473503113, 0.5913599133491516, 0.5913532376289368, 0.5912280082702637, 0.5908854603767395, 0.5897122621536255, 0.5893937349319458, 0.5876189470291138, 0.5873899459838867, 0.585841953754425, 0.5850796699523926, 0.584639310836792, 0.5828272104263306]",0.640937,0.582827,0.59483,0.05811
q_1772821050_0151,2026-03-06 23:47:30,How does the overall sentiment regarding value for money compare across different restaurants?,general,20,4,"[0.59947669506073, 0.5985108613967896, 0.587602972984314, 0.5873814225196838, 0.5870130658149719, 0.5838264226913452, 0.582476019859314, 0.5822404026985168, 0.5804601907730103, 0.5785869359970093, 0.5766991376876831, 0.5760071277618408, 0.5758661031723022, 0.5756604671478271, 0.575082540512085, 0.5750004649162292, 0.5749414563179016, 0.574301540851593, 0.5740795731544495, 0.5732322931289673]",0.599477,0.573232,0.580922,0.026244
q_1772821058_0152,2026-03-06 23:47:38,What patterns emerge when analyzing customer comments on ambience and atmosphere?,aspect,20,5,"[0.5744619369506836, 0.543099045753479, 0.5343770384788513, 0.5326780676841736, 0.5321832895278931, 0.5312256217002869, 0.5311403870582581, 0.5291723608970642, 0.527383029460907, 0.5272660255432129, 0.5256544947624207, 0.5216600894927979, 0.5213950872421265, 0.5193095207214355, 0.5191690325737, 0.5186129808425903, 0.517808198928833, 0.5176328420639038, 0.5172228217124939, 0.5167039632797241]",0.574462,0.516704,0.527908,0.057758
q_1772821062_0153,2026-03-06 23:47:42,What common themes do reviewers mention about the ambience at local restaurants?,aspect,20,5,"[0.6158701181411743, 0.6108922958374023, 0.6081502437591553, 0.6047605276107788, 0.6038112640380859, 0.6020175814628601, 0.601923406124115, 0.5930379629135132, 0.5924612879753113, 0.5906214118003845, 0.5899571180343628, 0.5870773196220398, 0.5867950916290283, 0.5857070088386536, 0.5854765772819519, 0.5852433443069458, 0.5847902894020081, 0.5846017599105835, 0.5843164920806885, 0.5835922360420227]",0.61587,0.583592,0.594055,0.032278
q_1772821067_0154,2026-03-06 23:47:47,What dishes are frequently praised in positive reviews for their taste?,general,20,4,"[0.655242919921875, 0.6293763518333435, 0.6260342597961426, 0.6235750913619995, 0.6226944923400879, 0.6200338006019592, 0.618299126625061, 0.6139430403709412, 0.6130797266960144, 0.6098500490188599, 0.6093266010284424, 0.6077255010604858, 0.6062602996826172, 0.6053896546363831, 0.6052852869033813, 0.6051148176193237, 0.6047440767288208, 0.6042745113372803, 0.6042464971542358, 0.6039239168167114]",0.655243,0.603924,0.614421,0.051319
q_1772821073_0155,2026-03-06 23:47:53,What service behaviors do customers complain about most often?,complaint,20,6,"[0.6046770811080933, 0.577176570892334, 0.5686328411102295, 0.568528950214386, 0.5621276497840881, 0.5591763854026794, 0.5569994449615479, 0.5561376810073853, 0.5530871152877808, 0.5527234673500061, 0.5521060228347778, 0.5513269901275635, 0.5512180328369141, 0.5474284291267395, 0.5463792681694031, 0.5460973978042603, 0.5448453426361084, 0.5441564917564392, 0.5439523458480835, 0.5437833666801453]",0.604677,0.543783,0.556528,0.060894
